geoname_id,country_name,city_name
3064962,Czechia,Strelice
3064974,Czechia,Stredokluky
3064983,Czechia,Straz pod Ralskem
3064987,Czechia,Strazovice
3064989,Czechia,Strazov
3064994,Czechia,Straznice
3064997,Czechia,Straz nad Nisou
3064998,Czechia,Straz nad Nezarkou
3065005,Czechia,Strazkovice
3065014,Czechia,Strazek
3065051,Czechia,Strani
3065054,Czechia,Strancice
3065062,Czechia,Stramberk
3065067,Czechia,Strakonice
3065068,Czechia,Strahovice
3065074,Czechia,Stradonice
3065085,Czechia,Strachotice
3065091,Czechia,Stozec
3065103,Czechia,Stoky
3065116,Czechia,Stod
3065117,Czechia,Stochov
3065118,Czechia,Stity
3065123,Czechia,Stitna nad Vlari
3065157,Czechia,Stezery
3065163,Czechia,Steti
3065166,Czechia,Sternberk
3065180,Czechia,Stepanov
3065191,Czechia,Stenovice
3065213,Czechia,Steborice
3065224,Czechia,Statenice
3065240,Czechia,Stary Sachov
3065248,Czechia,Stary Poddvorov
3065249,Czechia,Stary Plzenec
3065255,Czechia,Stary Maletin
3065259,Czechia,Stary Kolin
3065305,Czechia,Stare Splavy
3065334,Czechia,Stare Mesto
3065335,Czechia,Stare Mesto
3065353,Czechia,Stare Hradiste
3065377,Czechia,Stara Voda
3065379,Czechia,Stara Ves nad Ondrejnici
3065392,Czechia,Stara Paka
3065396,Czechia,Stara Lysa
3065423,Czechia,Stara
3065453,Czechia,Stahlavy
3065459,Czechia,Stachy
3065467,Czechia,Srubec
3065469,Czechia,Srnojedy
3065478,Czechia,Srch
3065497,Czechia,Spytihnev
3065508,Czechia,Sporice
3065522,Czechia,Špindlerův Mlýn
3065560,Czechia,Spalene Porici
3065607,Czechia,Solnice
3065617,Czechia,Sokolov
3065618,Czechia,Sokolnice
3065626,Czechia,Sobotka
3065644,Czechia,Sobeslav
3065684,Czechia,Smrzovka
3065689,Czechia,Smrzice
3065728,Czechia,Smirice
3065741,Czechia,Smidary
3065751,Czechia,Smecno
3065759,Czechia,Slusovice
3065768,Czechia,Sluknov
3065780,Czechia,Sloup
3065786,Czechia,Morkovice-Slizany
3065797,Czechia,Slezske Pavlovice
3065818,Czechia,Slavonice
3065824,Czechia,Slavkov u Brna
3065833,Czechia,Slavkov
3065843,Czechia,Slavicin
3065872,Czechia,Slatinice
3065873,Czechia,Slatinany
3065893,Czechia,Slapy
3065901,Czechia,Šlapanice
3065903,Czechia,Slany
3065918,Czechia,Skvorec
3065921,Czechia,Skutec
3065930,Czechia,Skuhrov nad Belou
3065931,Czechia,Skuhrov
3066042,Czechia,Skalsko
3066045,Czechia,Skalna
3066070,Czechia,Skalice nad Svitavou
3066090,Czechia,Sivice
3066095,Czechia,Sitborice
3066137,Czechia,Silherovice
3066154,Czechia,Sezimovo Usti
3066159,Czechia,Sezemice
3066160,Czechia,Sevetin
3066169,Czechia,Sestajovice
3066180,Czechia,Sepekov
3066184,Czechia,Senov
3066188,Czechia,Senomaty
3066189,Czechia,Senohraby
3066195,Czechia,Senice na Hane
3066203,Czechia,Senec
3066215,Czechia,Semnice
3066220,Czechia,Semily
3066230,Czechia,Semcice
3066248,Czechia,Sejrek
3066276,Czechia,Sedlnice
3066284,Czechia,Sedliste
3066319,Czechia,Sedlec
3066333,Czechia,Sedlcany
3066348,Czechia,Sebrov
3066349,Czechia,Sebranice
3066379,Czechia,Sazovice
3066385,Czechia,Sazava
3066399,Czechia,Sardice
3066403,Czechia,Sany
3066439,Czechia,Sakvice
3066446,Czechia,Sadska
3066447,Czechia,Sadova
3066448,Czechia,Sadov
3066481,Czechia,Rynarec
3066483,Czechia,Rymarov
3066492,Czechia,Rychvald
3066503,Czechia,Rychnov nad Kneznou
3066514,Czechia,Rybniste
3066517,Czechia,Rybnik
3066537,Czechia,Rybi
3066572,Czechia,Rusava
3066578,Czechia,Rumburk
3066581,Czechia,Rudoltice
3066592,Czechia,Rudolfov
3066595,Czechia,Rudnik
3066599,Czechia,Rudna
3066607,Czechia,Rudikov
3066613,Czechia,Ruda nad Moravou
3066623,Czechia,Rtyne v Podkrkonosi
3066636,Czechia,Roztoky
3066642,Czechia,Rozsochy
3066644,Czechia,Rozsicka
3066651,Czechia,Roznov pod Radhostem
3066658,Czechia,Rozna
3066659,Czechia,Rozmital pod Tremsinem
3066703,Czechia,Rovensko pod Troskami
3066709,Czechia,Rovecne
3066718,Czechia,Rousinov
3066727,Czechia,Roudnice nad Labem
3066735,Czechia,Rouchovany
3066743,Czechia,Rotava
3066759,Czechia,Rosice
3066763,Czechia,Ropice
3066782,Czechia,Rokytnice nad Rokytnou
3066783,Czechia,Rokytnice nad Jizerou
3066786,Czechia,Rokytnice
3066794,Czechia,Rokycany
3066811,Czechia,Rohozna
3066816,Czechia,Rohovladova Bela
3066825,Czechia,Rohatec
3066849,Czechia,Ritka
3066864,Czechia,Rikovice
3066872,Czechia,Ricmanice
3066878,Czechia,Ricany
3066885,Czechia,Rez
3066889,Czechia,Revnicov
3066890,Czechia,Revnice
3066893,Czechia,Retova
3066917,Czechia,Repiste
3066918,Czechia,Repin
3066974,Czechia,Recany nad Labem
3066987,Czechia,Ratiskovice
3066999,Czechia,Rataje nad Sazavou
3067006,Czechia,Raspenava
3067026,Czechia,Rapotin
3067051,Czechia,Rakovnik
3067076,Czechia,Rajnochovice
3067078,Czechia,Rajhrad
3067080,Czechia,Rajec-Jestrebi
3067101,Czechia,Radvanice
3067132,Czechia,Radostin
3067162,Czechia,Radomysl
3067164,Czechia,Radomilice
3067175,Czechia,Radnice
3067177,Czechia,Radlo
3067191,Czechia,Radkov
3067204,Czechia,Radimer
3067209,Czechia,Radim
3067314,Czechia,Pustimer
3067324,Czechia,Pusta Polom
3067348,Czechia,Ptice
3067368,Czechia,Psary
3067379,Czechia,Prusanky
3067383,Czechia,Pruhonice
3067387,Czechia,Prstice
3067389,Czechia,Provodovice
3067392,Czechia,Provodin
3067395,Czechia,Protivin
3067398,Czechia,Protivanov
3067416,Czechia,Prostredni Becva
3067421,Czechia,Prostějov
3067424,Czechia,Prosimerice
3067427,Czechia,Prosetin
3067438,Czechia,Prosecne
3067443,Czechia,Prosec
3067461,Czechia,Probostov
3067474,Czechia,Privoz
3067480,Czechia,Pritluky
3067482,Czechia,Pritkov
3067485,Czechia,Prisovice
3067499,Czechia,Primda
3067514,Czechia,Prikazy
3067532,Czechia,Pribyslavice
3067535,Czechia,Pribyslav
3067542,Czechia,Příbram
3067544,Czechia,Pribor
3067546,Czechia,Pribice
3067548,Czechia,Prezletice
3067553,Czechia,Prestice
3067577,Czechia,Prerov nad Labem
3067580,Czechia,Přerov
3067594,Czechia,Prelouc
3067627,Czechia,Predmerice nad Labem
3067628,Czechia,Predmerice nad Jizerou
3067631,Czechia,Predklasteri
3067633,Czechia,Predin
3067634,Czechia,Predhradi
3067660,Czechia,Prazmo
3067681,Czechia,Praskacka
3067690,Czechia,Praksice
3067696,Czechia,Prague
3067703,Czechia,Prackovice nad Labem
3067713,Czechia,Prachatice
3067723,Czechia,Pozorice
3067728,Czechia,Pozdechov
3067733,Czechia,Povrly
3067747,Czechia,Potvorov
3067751,Czechia,Potstejn
3067752,Czechia,Potstat
3067758,Czechia,Potehy
3067761,Czechia,Postupice
3067765,Czechia,Postrelmov
3067770,Czechia,Postoloprty
3067783,Czechia,Porici nad Sazavou
3067789,Czechia,Poricany
3067799,Czechia,Popuvky
3067801,Czechia,Popovicky
3067826,Czechia,Popice u Jihlavy
3067836,Czechia,Ponetovice
3067847,Czechia,Pomezi
3067852,Czechia,Polubny
3067867,Czechia,Polnicka
3067870,Czechia,Polna
3067871,Czechia,Polkovice
3067881,Czechia,Policky
3067882,Czechia,Policka
3067885,Czechia,Police nad Metuji
3067891,Czechia,Polevsko
3067952,Czechia,Pohorelice
3067953,Czechia,Pohorelice
3067994,Czechia,Podomi
3068021,Czechia,Podoli
3068066,Czechia,Podivin
3068107,Czechia,Podebrady
3068119,Czechia,Podborany
3068140,Czechia,Pocatky
3068160,Czechia,Pilsen
3068162,Czechia,Plumlov
3068173,Czechia,Ploskovice
3068191,Czechia,Plesna
3068244,Czechia,Planany
3068245,Czechia,Plana nad Luznici
3068246,Czechia,Plana
3068271,Czechia,Pisty
3068273,Czechia,Pistovice
3068290,Czechia,Pisek
3068293,Czechia,Písek
3068298,Czechia,Pisecna
3068317,Czechia,Pikovice
3068329,Czechia,Petrvald
3068345,Czechia,Petrovice u Karvine
3068411,Czechia,Peruc
3068426,Czechia,Pernarec
3068428,Czechia,Perna
3068445,Czechia,Pelhrimov
3068473,Czechia,Pec pod Snezkou
3068476,Czechia,Pecky
3068478,Czechia,Pecka
3068494,Czechia,Pchery
3068501,Czechia,Pavlovice u Prerova
3068507,Czechia,Pavlovice
3068545,Czechia,Pasohlavky
3068547,Czechia,Paskov
3068569,Czechia,Partutovice
3068580,Czechia,Pardubicky
3068582,Czechia,Pardubice
3068598,Czechia,Panov
3068623,Czechia,Palkovice
3068647,Czechia,Pacov
3068651,Czechia,Pacerice
3068684,Czechia,Otvovice
3068690,Czechia,Otrokovice
3068706,Czechia,Otnice
3068718,Czechia,Otice
3068728,Czechia,Osvracin
3068730,Czechia,Osvetimany
3068750,Czechia,Ostrozska Nova Ves
3068751,Czechia,Ostrozska Lhota
3068753,Czechia,Ostrov u Macochy
3068758,Czechia,Ostrovec
3068766,Czechia,Ostrov
3068790,Czechia,Ostretice
3068797,Czechia,Ostravice
3068799,Czechia,Ostrava
3068805,Czechia,Ostopovice
3068818,Czechia,Osoblaha
3068830,Czechia,Oslavany
3068837,Czechia,Oskava
3068844,Czechia,Osik
3068857,Czechia,Osek
3068867,Czechia,Osecna
3068873,Czechia,Orlova
3068897,Czechia,Orechov
3068899,Czechia,Orech
3068915,Czechia,Opocno
3068927,Czechia,Opava
3068933,Czechia,Opatovice nad Labem
3068950,Czechia,Oparany
3069000,Czechia,Olsany
3069006,Czechia,Olovnice
3069011,Czechia,Olomouc
3069015,Czechia,Olesnik
3069027,Czechia,Olesnice
3069042,Czechia,Olesna
3069098,Czechia,Okrisky
3069116,Czechia,Ohrobec
3069136,Czechia,Odry
3069150,Czechia,Odolena Voda
3069156,Czechia,Ocmanice
3069165,Czechia,Ochoz
3069174,Czechia,Obruby
3069179,Czechia,Obrnice
3069180,Czechia,Obristvi
3069221,Czechia,Obecnice
3069230,Czechia,Nyrsko
3069236,Czechia,Nymburk
3069254,Czechia,Nucice
3069290,Czechia,Novy Malin
3069300,Czechia,Novy Knin
3069305,Czechia,Novy Jicin
3069306,Czechia,Novy Jachymov
3069308,Czechia,Novy Hrozenkov
3069377,Czechia,Novy Bydzov
3069381,Czechia,Novy Bor
3069390,Czechia,Novosedly
3069395,Czechia,Novosedly
3069398,Czechia,Novosedlice
3069429,Czechia,Nove Syrovice
3069431,Czechia,Nove Straseci
3069464,Czechia,Nove Mesto pod Smrkem
3069465,Czechia,Nove Mesto na Morave
3069466,Czechia,Nove Mesto nad Metuji
3069481,Czechia,Nove Kopisty
3069557,Czechia,Nova Ves pod Plesi
3069611,Czechia,Nova Ves
3069648,Czechia,Nova Vcelnice
3069662,Czechia,Nova Role
3069669,Czechia,Nova Paka
3069706,Czechia,Nova Bystrice
3069718,Czechia,Nosovice
3069720,Czechia,Nosislav
3069733,Czechia,Nizkov
3069738,Czechia,Nizbor
3069758,Czechia,Nezvestice
3069785,Czechia,Neveklov
3069796,Czechia,Netvorice
3069808,Czechia,Netolice
3069820,Czechia,Nesvacilka
3069844,Czechia,Neratovice
3069862,Czechia,Nepomuk
3069865,Czechia,Nepolisy
3069866,Czechia,Neplachovice
3069871,Czechia,Nenačovice
3069899,Czechia,Nemcicky
3069900,Czechia,Nemcice nad Hanou
3069927,Czechia,Nelahozeves
3069930,Czechia,Nekor
3069934,Czechia,Nejdek
3069938,Czechia,Nehvizdy
3069952,Czechia,Nedvedice
3069959,Czechia,Nedasova Lhota
3069966,Czechia,Nedakonice
3069967,Czechia,Nedachlebice
3069980,Czechia,Nechanice
3070010,Czechia,Navsi u Jablunkova
3070045,Czechia,Napajedla
3070071,Czechia,Naklo
3070122,Czechia,Nachod
3070136,Czechia,Myto
3070158,Czechia,Myslocovice
3070165,Czechia,Myslinka
3070190,Czechia,Mutenice
3070201,Czechia,Mukarov
3070204,Czechia,Mukarov
3070223,Czechia,Mseno
3070224,Czechia,Msene
3070226,Czechia,Msec
3070238,Czechia,Mrlinek
3070249,Czechia,Mratin
3070251,Czechia,Mrakov
3070252,Czechia,Mrakotin
3070264,Czechia,Moutnice
3070271,Czechia,Mosty u Jablunkova
3070276,Czechia,Mostkovice
3070291,Czechia,Most
3070292,Czechia,Mosnov
3070298,Czechia,Morkovice
3070299,Czechia,Morkov
3070306,Czechia,Moravsky Zizkov
3070308,Czechia,Moravsky Pisek
3070310,Czechia,Moravsky Krumlov
3070314,Czechia,Moravsky Beroun
3070323,Czechia,Moravske Budejovice
3070325,Czechia,Moravska Trebova
3070329,Czechia,Moravska Nova Ves
3070339,Czechia,Moravka
3070357,Czechia,Moravany
3070404,Czechia,Mohelno
3070409,Czechia,Mohelnice
3070416,Czechia,Modrice
3070429,Czechia,Modletice
3070432,Czechia,Modlany
3070446,Czechia,Mnisek pod Brdy
3070451,Czechia,Mnichovo Hradiště
3070452,Czechia,Mnichovice
3070463,Czechia,Mnich
3070537,Czechia,Mlade Buky
3070542,Czechia,Mlada Vozice
3070544,Czechia,Mladá Boleslav
3070574,Czechia,Mirovice
3070576,Czechia,Mirov
3070579,Czechia,Mirotice
3070584,Czechia,Mirosov
3070593,Czechia,Miroslav
3070622,Czechia,Mimon
3070628,Czechia,Milovice
3070636,Czechia,Milotice nad Becvou
3070640,Czechia,Milotice
3070661,Czechia,Milin
3070664,Czechia,Milikov
3070672,Czechia,Milicin
3070678,Czechia,Milevsko
3070682,Czechia,Miletin
3070715,Czechia,Mikulovice
3070720,Czechia,Mikulov
3070724,Czechia,Mikulcice
3070725,Czechia,Mikulasovice
3070774,Czechia,Mezimesti
3070792,Czechia,Mezibori
3070800,Czechia,Metylovice
3070814,Czechia,Mesto Touskov
3070819,Czechia,Mesto Albrechtice
3070820,Czechia,Mesto
3070822,Czechia,Mestec Kralove
3070823,Czechia,Mestecko Trnavka
3070834,Czechia,Mesice
3070847,Czechia,Merin
3070862,Czechia,Mělník
3070899,Czechia,Meclov
3070902,Czechia,Mecin
3070911,Czechia,Meceriz
3070913,Czechia,Mcely
3070943,Czechia,Maslovice
3070995,Czechia,Markvartovice
3071023,Czechia,Marianske Radcice
3071024,Czechia,Mariánské Lázně
3071025,Czechia,Marianske Hory
3071032,Czechia,Marenice
3071042,Czechia,Manova
3071110,Czechia,Malonty
3071151,Czechia,Malesovice
3071230,Czechia,Mala Moravka
3071272,Czechia,Majetin
3071289,Czechia,Machov
3071302,Czechia,Lysice
3071304,Czechia,Lysa nad Labem
3071330,Czechia,Luzice
3071333,Czechia,Luzec nad Vltavou
3071339,Czechia,Luze
3071350,Czechia,Lutin
3071351,Czechia,Lustenice
3071383,Czechia,Lukavice
3071390,Czechia,Luka nad Jihlavou
3071407,Czechia,Luhacovice
3071418,Czechia,Ludvikovice
3071426,Czechia,Ludkovice
3071429,Czechia,Ludgerovice
3071440,Czechia,Lucina
3071448,Czechia,Luby
3071463,Czechia,Lubna
3071467,Czechia,Lubenec
3071480,Czechia,Lovosice
3071507,Czechia,Louny
3071508,Czechia,Lounovice pod Blanikem
3071509,Czechia,Lounovice
3071532,Czechia,Loucovice
3071536,Czechia,Loucna nad Desnou
3071571,Czechia,Loucen
3071602,Czechia,Lom u Mostu
3071606,Czechia,Lomnice nad Popelkou
3071607,Czechia,Lomnice nad Luznici
3071627,Czechia,Loket
3071643,Czechia,Lodenice
3071645,Czechia,Lochovice
3071665,Czechia,Litvinov
3071666,Czechia,Litultovice
3071669,Czechia,Litovel
3071673,Czechia,Litosice
3071675,Czechia,Litomyšl
3071677,Czechia,Litoměřice
3071698,Czechia,Litencice
3071709,Czechia,Lisov
3071748,Czechia,Lisen
3071759,Czechia,Lipuvka
3071787,Czechia,Lipno nad Vltavou
3071791,Czechia,Lipnik nad Becvou
3071844,Czechia,Line
3071861,Czechia,Liderovice
3071863,Czechia,Lidecko
3071868,Czechia,Licno
3071875,Czechia,Lichnov (o. Novy Jicin)
3071881,Czechia,Libusin
3071884,Czechia,Libun
3071895,Czechia,Libouchec
3071911,Czechia,Libochovice
3071913,Czechia,Libocany
3071924,Czechia,Libna
3071928,Czechia,Libkovice pod Ripem
3071937,Czechia,Libis
3071951,Czechia,Libeznice
3071961,Czechia,Liberec
3071977,Czechia,Libechov
3071980,Czechia,Libcice nad Vltavou
3071985,Czechia,Libcany
3071990,Czechia,Liban
3072009,Czechia,Lhotka nad Becvou
3072056,Czechia,Lhota u Lysic
3072069,Czechia,Lhota pod Libcany
3072098,Czechia,Lhota
3072130,Czechia,Letovice
3072134,Czechia,Letohrad
3072184,Czechia,Lesna
3072219,Czechia,Lenora
3072221,Czechia,Lenesice
3072224,Czechia,Lelekovice
3072232,Czechia,Lednice
3072234,Czechia,Ledenice
3072235,Czechia,Ledec nad Sazavou
3072239,Czechia,Ledcice
3072265,Czechia,Lazne Kynzvart
3072268,Czechia,Lazne Belohrad
3072313,Czechia,Laskov
3072319,Czechia,Lanzhot
3072328,Czechia,Lany
3072332,Czechia,Lanskroun
3072394,Czechia,Kynsperk nad Ohri
3072403,Czechia,Kyjov
3072436,Czechia,Kvetnice
3072449,Czechia,Kvasiny
3072451,Czechia,Kvasice
3072463,Czechia,Kutná Hora
3072476,Czechia,Kurim
3072486,Czechia,Kunstat
3072497,Czechia,Kunovice
3072527,Czechia,Kuncina
3072537,Czechia,Kuncice
3072557,Czechia,Kudlovice
3072577,Czechia,Ktis
3072581,Czechia,Kryry
3072598,Czechia,Krupka
3072605,Czechia,Krumvir
3072618,Czechia,Krtiny
3072649,Czechia,Kroměříž
3072654,Czechia,Krnsko
3072656,Czechia,Krnov
3072661,Czechia,Krmelin
3072675,Czechia,Krizova
3072693,Czechia,Krizanov
3072695,Czechia,Krizanky
3072699,Czechia,Krivoklat
3072730,Czechia,Krhova
3072734,Czechia,Krhanice
3072761,Czechia,Krepice
3072771,Czechia,Krenovice
3072781,Czechia,Kremze
3072796,Czechia,Krelov
3072841,Czechia,Kravare
3072845,Czechia,Kratonohy
3072846,Czechia,Kratochvilka
3072883,Czechia,Krasne Brezno
3072890,Czechia,Krasna Lipa
3072894,Czechia,Krasna Hora nad Vltavou
3072903,Czechia,Kraslice
3072927,Czechia,Kraluv Dvur
3072929,Czechia,Kralupy nad Vltavou
3072941,Czechia,Kralovice
3072952,Czechia,Kraliky
3072954,Czechia,Kralice na Hane
3072961,Czechia,Krakovany
3073008,Czechia,Kozlovice
3073052,Czechia,Kovarska
3073084,Czechia,Kourim
3073126,Czechia,Kostomlatky
3073143,Czechia,Kostelec u Krizku
3073144,Czechia,Kostelec u Holesova
3073147,Czechia,Kostelec na Hane
3073149,Czechia,Kostelec nad Orlici
3073151,Czechia,Kostelec nad Labem
3073152,Czechia,Kostelec nad Cernymi Lesy
3073168,Czechia,Kostelany nad Moravou
3073190,Czechia,Kosmonosy
3073202,Czechia,Kosice
3073205,Czechia,Kosetice
3073222,Czechia,Korycany
3073226,Czechia,Koruna
3073254,Czechia,Koprivnice
3073261,Czechia,Kopidlno
3073276,Czechia,Konstantinovy Lazne
3073299,Czechia,Konice
3073322,Czechia,Komorni Lhotka
3073345,Czechia,Komarov
3073356,Czechia,Kolovec
3073369,Czechia,Kolinec
3073371,Czechia,Kolín
3073389,Czechia,Kokory
3073407,Czechia,Kojetin
3073415,Czechia,Kojatky
3073419,Czechia,Kohoutovice
3073460,Czechia,Kocbere
3073472,Czechia,Kobylnice
3073483,Czechia,Kobyli
3073493,Czechia,Koberice
3073526,Czechia,Knezmost
3073532,Czechia,Knezice
3073538,Czechia,Knezeves
3073568,Czechia,Klopotovice
3073583,Czechia,Klobouky
3073599,Czechia,Klimkovice
3073609,Czechia,Klicany
3073630,Czechia,Klenovice na Hane
3073644,Czechia,Klenci pod Cerchovem
3073652,Czechia,Klecany
3073660,Czechia,Klatovy
3073668,Czechia,Klasterec nad Ohri
3073679,Czechia,Klanovice
3073699,Czechia,Kladno
3073731,Czechia,Kelc
3073732,Czechia,Kejzlice
3073739,Czechia,Kdyne
3073752,Czechia,Kaznejov
3073753,Czechia,Katusice
3073764,Czechia,Katerinice
3073780,Czechia,Kasejovice
3073789,Czechia,Karvina
3073792,Czechia,Karolinka
3073798,Czechia,Karlstejn
3073803,Czechia,Karlovy Vary
3073850,Czechia,Kardasova Recice
3073862,Czechia,Kaplice
3073881,Czechia,Kamyk nad Vltavou
3073893,Czechia,Kamenny Privoz
3073899,Czechia,Kamenne Zehrovice
3073928,Czechia,Kamenicky Senov
3073931,Czechia,Kamenicky
3073936,Czechia,Kamenice nad Lipou
3073944,Czechia,Kamenice
3074004,Czechia,Kajov
3074020,Czechia,Kadan
3074031,Czechia,Kacice
3074099,Czechia,Jistebnik
3074102,Czechia,Jistebnice
3074107,Czechia,Jirny
3074110,Czechia,Jirkov
3074119,Czechia,Jirikov
3074133,Czechia,Jiretin pod Jedlovou
3074143,Czechia,Jinocany
3074149,Czechia,Jindrichuv Hradec
3074153,Czechia,Jindrichovice pod Smrkem
3074163,Czechia,Jindrichov
3074166,Czechia,Jince
3074170,Czechia,Jimramov
3074174,Czechia,Jiloviste
3074178,Czechia,Jilove u Prahy
3074181,Czechia,Jilove
3074187,Czechia,Jilemnice
3074193,Czechia,Jikev
3074199,Czechia,Jihlava
3074202,Czechia,Jicineves
3074204,Czechia,Jičín
3074213,Czechia,Jezov
3074238,Czechia,Jevisovka
3074239,Czechia,Jevisovice
3074241,Czechia,Jevicko
3074243,Czechia,Jevany
3074278,Czechia,Jesenny
3074281,Czechia,Jesenik
3074286,Czechia,Jesenice
3074298,Czechia,Jerisno
3074322,Czechia,Jenec
3074331,Czechia,Jemnice
3074360,Czechia,Jedovnice
3074398,Czechia,Javornik
3074444,Czechia,Jarosov nad Nezarkou
3074447,Czechia,Jarosov
3074459,Czechia,Jaromerice nad Rokytnou
3074461,Czechia,Jaromerice
3074462,Czechia,Jaromer
3074482,Czechia,Janov nad Nisou
3074491,Czechia,Janovice nad Uhlavou
3074558,Czechia,Jalubi
3074587,Czechia,Jachymov
3074593,Czechia,Jablunkov
3074594,Czechia,Jablunka
3074597,Czechia,Jablonne v Podjestedi
3074598,Czechia,Jablonne nad Orlici
3074603,Czechia,Jablonec nad Nisou
3074604,Czechia,Jablonec nad Jizerou
3074614,Czechia,Ivanovice na Hane
3074615,Czechia,Ivancice
3074620,Czechia,Hysly
3074621,Czechia,Hyskov
3074677,Czechia,Hustopece
3074723,Czechia,Humpolec
3074731,Czechia,Hulin
3074733,Czechia,Hukvaldy
3074763,Czechia,Hrusovany u Brna
3074764,Czechia,Hrusovany nad Jevisovkou
3074768,Czechia,Hrusova
3074773,Czechia,Hrusky
3074789,Czechia,Hruba Vrbka
3074795,Czechia,Hroznova Lhota
3074803,Czechia,Hrotovice
3074805,Czechia,Hronov
3074808,Czechia,Hrochuv Tynec
3074815,Czechia,Hrobcice
3074816,Czechia,Hrobce
3074817,Czechia,Hrob
3074821,Czechia,Hrivno
3074824,Czechia,Hrivice
3074893,Czechia,Hranice
3074916,Czechia,Hradiste
3074944,Czechia,Hradek nad Nisou
3074956,Czechia,Hradek
3074967,Czechia,Hradec Králové
3074976,Czechia,Hradec
3074981,Czechia,Hradcovice
3074990,Czechia,Hradcany
3075005,Czechia,Hrabyne
3075022,Czechia,Hovorcovice
3075023,Czechia,Hovorany
3075025,Czechia,Hovezi
3075042,Czechia,Hostoun
3075044,Czechia,Hostomice
3075050,Czechia,Hostka
3075051,Czechia,Hostivice
3075058,Czechia,Hostinne
3075076,Czechia,Hosteradky-Resov
3075097,Czechia,Hospozin
3075112,Czechia,Horsovsky Tyn
3075119,Czechia,Horovice
3075127,Czechia,Horomerice
3075179,Czechia,Horni Terlicko
3075187,Czechia,Horni Sucha
3075206,Czechia,Horni Sloupnice
3075208,Czechia,Horni Slavkov
3075252,Czechia,Horni Police
3075255,Czechia,Horni Podluzi
3075259,Czechia,Horni Pocaply
3075262,Czechia,Horni Plana
3075265,Czechia,Horni Pena
3075289,Czechia,Horni Mostenice
3075316,Czechia,Horni Lidec
3075321,Czechia,Horni Libchava
3075347,Czechia,Horni Kounice
3075354,Czechia,Horni Kalna
3075356,Czechia,Horni Jiretin
3075361,Czechia,Horni Jeleni
3075422,Czechia,Horni Cermna
3075433,Czechia,Horni Briza
3075443,Czechia,Horni Bojanovice
3075447,Czechia,Horni Bludovice
3075450,Czechia,Horni Berkovice
3075451,Czechia,Horni Benesov
3075454,Czechia,Horni Becva
3075471,Czechia,Horka nad Moravou
3075493,Czechia,Horice
3075503,Czechia,Horesedly
3075504,Czechia,Horepnik
3075522,Czechia,Horazgovice
3075524,Czechia,Hora Svate Kateriny
3075533,Czechia,Horakov
3075536,Czechia,Hora
3075562,Czechia,Holysov
3075587,Czechia,Holoubkov
3075591,Czechia,Holohlavy
3075599,Czechia,Holice
3075606,Czechia,Holešov
3075617,Czechia,Hole
3075620,Czechia,Holasovice
3075624,Czechia,Holasice
3075654,Czechia,Hodonín
3075656,Czechia,Hodonice
3075664,Czechia,Hodkovice nad Mohelkou
3075670,Czechia,Hodice
3075690,Czechia,Hnevotin
3075695,Czechia,Hnevkovice
3075704,Czechia,Hnatnice
3075709,Czechia,Hlusovice
3075715,Czechia,Hluk
3075716,Czechia,Hlucin
3075731,Czechia,Hluboka nad Vltavou
3075744,Czechia,Hlubocky
3075748,Czechia,Hlubocany
3075762,Czechia,Hlizov
3075766,Czechia,Hlinsko
3075783,Czechia,Hlincova Hora
3075810,Czechia,Hlasna Treban
3075823,Czechia,Hladke Zivotice
3075827,Czechia,Hevlin
3075841,Czechia,Hermanuv Mestec
3075842,Czechia,Hermanovice
3075855,Czechia,Hermanicky
3075873,Czechia,Herink
3075878,Czechia,Heralec
3075894,Czechia,Hejnice
3075905,Czechia,Hazlov
3075919,Czechia,Havlíčkův Brod
3075920,Czechia,Havlickova Borova
3075921,Czechia,Havířov
3075954,Czechia,Harrachov
3075958,Czechia,Hanusovice
3075983,Czechia,Hamr
3075997,Czechia,Halenkov
3075999,Czechia,Halamky
3076001,Czechia,Haj ve Slezsku
3076007,Czechia,Hajnice
3076076,Czechia,Habartov
3076098,Czechia,Golcuv Jenikov
3076116,Czechia,Fulnek
3076118,Czechia,Frystak
3076123,Czechia,Frydlant nad Ostravici
3076124,Czechia,Frydlant
3076127,Czechia,Frýdek-Místek
3076129,Czechia,Frycovice
3076132,Czechia,Frenstat pod Radhostem
3076136,Czechia,Frantiskovy Lazne
3076153,Czechia,Francova Lhota
3076218,Czechia,Ejpovice
3076234,Czechia,Dysina
3076237,Czechia,Dymokury
3076244,Czechia,Dyjakovice
3076249,Czechia,Dvory nad Luznici
3076311,Czechia,Duchcov
3076328,Czechia,Dubne
3076329,Czechia,Dubnany
3076330,Czechia,Dub nad Moravou
3076342,Czechia,Dubicko
3076346,Czechia,Dubi
3076363,Czechia,Duba
3076403,Czechia,Drnovice
3076413,Czechia,Driten
3076415,Czechia,Drisy
3076428,Czechia,Drevohostice
3076469,Czechia,Drasov
3076504,Czechia,Drahelcice
3076508,Czechia,Drahanovice
3076522,Czechia,Doudleby nad Orlici
3076525,Czechia,Doubravnik
3076566,Czechia,Doubi
3076587,Czechia,Domazlice
3076603,Czechia,Domanin
3076616,Czechia,Doloplazy
3076651,Czechia,Dolni Ujezd
3076656,Czechia,Dolni Trebonin
3076671,Czechia,Dolni Studenky
3076700,Czechia,Dolni Rozinka
